village_id,village_name,district,state,ntl_mean_2020,ntl_mean_2025,ntl_median_2020,ntl_median_2025,ntl_std_2020,ntl_std_2025,ntl_p10_2025,ntl_p90_2025,ntl_growth_pct
,,,,0.5215780671146919,0.773868553000117,0.47173737621031026,0.7027391470459614,0.17669787710862966,0.34410774858034976,0.5488841777577501,1.043075194954872,0.4774175836904426
,,,,0.44876336863206473,0.6244802645553345,0.4025547522083691,0.5667205288271082,0.15237040745651165,0.2052985444906385,0.4570576041765924,0.871144127004606,0.3968526880550876
,,,,0.5739349926063292,1.1739712157297046,0.5192087358898587,0.8112880791243484,0.20697996474026287,1.6088431756725343,0.5743347036280348,1.6964075442955973,0.8012984597800233
,,,,1.2300275946535582,1.729800929793443,0.7812884078016218,1.0591504092298798,1.3106982222594716,1.9014936021322684,0.5722879943665555,3.4201855787699724,0.4336733829311446
,,,,1.33671080489718,1.7210342344608598,1.1025257023690882,1.468176614181905,0.937928032837911,1.0028309999828213,1.0304099282447863,2.6661580341457634,0.3277274035898006
,,,,1.8090778333611701,2.7485971517934535,1.1815529186264058,1.6872819932425889,2.084033297824931,2.814062888733459,1.0663941672616166,5.467047540400635,0.5687379827856894
,,,,1.0076662971600407,1.5679471722440057,0.7367544040910247,1.111568271902136,0.8039725269576227,1.243349556693148,0.6407429019833893,3.260909080505371,0.5782893528844696
,,,,0.8287486447466992,1.2818671045474845,0.593926748876467,0.8148109661104075,1.1094805242113441,1.8742570357556412,0.46945245902685484,2.1670955736558515,0.49671847167700256
,,,,1.6378821928349852,2.784648657895038,0.9433550864143198,1.6217430095055498,2.226599883814245,4.176382194875571,0.8712085353643488,4.6113888422648115,0.7051326120343333
,,,,0.9791971225939937,1.6051593699395938,0.6874973850822216,1.064275555998045,1.7224582110445656,2.6388351696930616,0.828494509881873,2.1911298701596573,0.6007799261475111
,,,,2.453936077582369,4.03365783561369,0.9249010800910293,1.3748457791679065,3.907275175464812,6.936398174206316,0.9129059351146023,9.861000061035156,0.606875411023842
,,,,0.6255900982971395,0.7741128170698652,0.484297819075815,0.5910294716800485,0.5467193649041767,0.8178854854273137,0.41025038666316666,1.149177992437768,0.22672889125656664
